#1|lemma	count
ⲕⲟⲩⲫⲟⲥ	1
ⲧⲉⲣⲏⲱⲙⲁ	1
ⲧⲉⲣⲩⲑⲣⲁ	1
ⲕⲣⲁⲧⲏⲣ	1
ⲕⲣⲁⲩⲣⲁ	1
ⲕⲣⲓⲕⲟⲥ	1
ⲧⲉⲥⲑⲏⲕⲏ	1
ⲕⲣⲕⲱⲣⲕ	1
ⲕⲣⲟⲙⲣⲛ	1
ⲧⲉⲥⲱⲟⲩϩ	1
ⲧⲉⲧⲛⲁⲁⲧ	1
ⲧⲉⲧⲟⲩⲏϩ	1
ⲉⲧⲥⲁⲃⲏⲩ	1
ⲉⲧⲥⲁⲣⲏⲥ	1
ⲕⲧⲉⲫⲏⲧ	1
ⲙⲁⲅⲁⲗⲁⲁⲣⲓⲙ	1
ⲕⲩⲇⲣⲟⲥ	1
ⲕⲩⲕⲛⲟⲥ	1
ⲭⲁⲃⲁⲥⲉⲓⲛ	1
ⲡⲉⲣⲑⲃⲃⲓⲟ	1
ⲕⲱⲉⲃⲟⲗ	1
ⲫⲟⲓⲛⲓⲕⲟⲩⲛ	1
ⲡⲅⲉⲛⲛⲏⲙⲁ	1
ⲥⲟⲩⲑⲁⲗⲁⲁⲙ	1
ⲣⲉϥⲣⲉⲓⲣⲏⲛⲏ	1
ⲙⲟⲭⲣⲓⲥⲧⲟⲥ	1
ⲡⲣϣϣⲛⲉ	1
ⲃⲁⲙⲱⲑⲓⲁⲣⲓⲙ	1
ⲗⲁⲁⲇⲁⲛ	1
ⲗⲁⲕⲱⲛⲏ	1
ⲗⲁⲗⲱⲱϥ	1
ⲗⲁⲗⲱⲱⲕ	1
ⲗⲁⲙⲉⲓⲥ	1
ⲣⲉϥϫⲓⲛϫⲛⲁϩ	1
ⲗⲁⲩⲕⲟⲥ	1
ⲙⲁⲕⲁⲣⲓzⲉ	1
ⲗⲉⲃⲓⲛⲁ	1
ⲗⲉⲙⲉⲣⲁ	1
ⲙⲁⲕⲉⲇⲙⲱⲑ	1
ⲟⲩⲟⲉⲉⲕⲛⲟⲃⲉ	1
ⲉⲛⲧⲉⲧⲛⲁϣ	1
ⲉⲩⲉⲣⲏⲧⲉ	1
ⲟⲗⲗⲩⲣⲓⲟⲛ	1
ⲗⲏⲥⲧⲏⲥ	1
ⲡⲉⲣⲱⲇⲓⲟⲥ	1
ⲗⲑⲟⲩⲗⲁ	1
ⲗⲓⲃⲉⲙⲁ	1
ⲗⲓⲉⲍⲉⲣ	1
ⲗⲓⲙⲁⲁⲛ	1
ⲗⲓⲥⲟⲩⲥ	1
ⲗⲁⲃⲥϩⲓⲙⲉ	1
ⲗⲛⲁⲑⲁⲛ	1
ⲙⲉⲗⲭⲓⲥⲉⲇⲉⲕ	1
ⲫⲉⲛⲧⲱⲛⲉⲓ	1
ⲗⲟⲃⲉⲛⲁ	1
ⲣⲉϥϫⲓϫⲛⲁϩ	1
ⲣⲉϥϫⲓϫⲛⲓⲧ	1
ⲙⲛⲧⲛⲁϣⲧⲙⲉ	1
ⲗⲡⲓⲅⲓⲝ	1
ⲣⲉϥϣⲟⲡ	1
ⲣⲉϥϩⲱⲗ	1
ⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ	1
ⲣⲁϩⲁⲁⲙ	1
ⲣⲁϭⲣⲏⲛ	1
ⲣⲟ_ⲛⲧⲟ	1
ⲗⲩⲙⲙⲁ…	1
ⲗⲫⲁⲗⲁⲇ	1
ⲣⲉϥⲁⲗⲉ	1
ⲣⲉϥⲛⲉϫ	1
ⲣⲉϥⲕⲱⲧ	1
ⲣⲉϥⲙⲉⲥ	1
ⲣⲉϥⲡⲉⲥ	1
ⲣⲉϥⲥⲱⲕ	1
ⲙⲱⲣⲁⲑⲓⲧⲏⲥ	1
ϫⲓⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	1
ⲧⲁϩⲉⲁⲇⲱⲛⲓⲃⲉⲍⲉⲕ	1
ⲙⲁⲁⲗⲉⲁ	1
ⲙⲁⲅⲇⲟⲛ	1
ⲙⲁⲅⲇⲱⲗ	1
ⲙⲁⲅⲉⲇⲱ	1
ⲙⲁⲗⲑⲓⲁ	1
ⲙⲁⲙⲫⲓⲛ	1
ⲙⲁⲛⲁⲁⲙ	1
ⲙⲁⲛⲟⲭⲱ	1
ⲙⲁⲧⲁϩⲉ	1
ⲙⲁⲛⲱⲣϫ	1
ⲙⲁⲣⲁⲭⲱ	1
ⲙⲁⲣⲓⲁⲙ	1
ⲙⲁⲣⲣⲱⲑ	1
ⲙⲁⲧⲁⲓⲉ	1
ⲙⲁⲧⲁⲙⲉ	1
ⲙⲁⲭⲟⲉⲥ	1
ⲙⲃⲗⲗϫⲉ	1
ⲙⲉϩϣⲱⲙⲛⲧ	1
ⲉϣⲟⲩⲉϭⲟⲩⲱϭ	1
ⲧⲟⲩⲇⲓⲟⲟⲣ	1
ⲙⲉⲗⲁⲧⲉ	1
ⲙⲉⲗⲭⲟⲗ	1
ⲙⲉⲣⲓⲧⲉ	1
ⲙⲉⲣⲓⲧⲧ	1
ⲙⲉⲣⲧⲓⲥ	1
ⲙⲉⲥⲑⲏⲧ	1
ⲙⲉⲧⲗⲟⲙ	1
ⲙⲉⲧⲟⲭⲏ	1
ⲧⲟⲩⲉⲓⲛⲛⲉ	1
ⲣⲥϩⲓⲙⲉ	1
ⲧⲉⲧⲛⲁⲛⲕⲟⲧⲕ	1
ⲥⲁⲫⲁⲛⲓⲁⲥ	1
ⲙⲏⲗⲏⲧⲁ	1
ⲙⲏⲟⲉⲓⲕ	1
ⲛⲧϣⲙϣⲉⲛⲟⲩⲧⲉ	1
ⲡⲉⲥⲱⲟⲩⲱⲧ	1
ⲙⲛⲧϣⲁϥ	1
ⲙⲛⲧϣⲛⲁ	1
ⲙⲟⲩ{ϩ}	1
ⲙⲟⲕϩⲉⲛ	1
ⲙⲡⲉϣϫⲉ	1
ⲙⲙⲉⲗⲭⲁ	1
ⲙⲙⲉⲥⲁⲫ	1
ⲙⲙⲉⲧⲣⲉ	1
ⲙⲙⲏⲧⲟⲥ	1
ⲙⲙⲟⲥϫⲉ	1
ⲙⲙⲛⲧⲣⲙ	1
ⲙⲙⲟⲥⲡⲉ	1
ⲥⲁϩϩⲱⲱ	1
ⲙⲛⲁⲫⲉⲕ	1
ⲕⲉⲡⲁⲣϩⲁⲗⲓⲁ	1
ⲙⲛⲉⲇⲱⲙ	1
ⲙⲛⲉⲗⲱⲙ	1
ⲙⲛⲓⲧⲁⲛ	1
ⲙⲛⲟⲟⲧⲉ	1
ⲙⲛⲧⲛⲁϣ	1
ⲙⲛⲧⲟⲩⲥ	1
ⲙⲛⲧⲣⲉⲙ	1
ⲙⲛⲧⲥⲁⲓ	1
ⲙⲛⲧⲯⲓⲥ	1
ⲧⲟⲩⲛⲉⲥⲟⲩ	1
ⲙⲟⲓⲉⲣⲟ	1
ⲙⲉⲕⲟⲩⲉϣϭⲗⲓⲗ	1
ⲙⲟⲗⲟⲭⲏ	1
ⲙⲟⲟⲗⲁⲙ	1
ⲙⲟⲟⲗⲉⲓ	1
ⲙⲟⲟⲩⲧⲉ	1
ⲙⲟⲩⲉⲓⲛ	1
ⲙⲡⲁⲧⲉⲙ	1
ⲙⲡⲉⲙⲛⲧ	1
ⲙⲡⲉⲥⲏⲧ	1
{ⲛ}ⲛⲧⲉⲧ	1
ⲥⲁϩⲱⲱⲧ	1
ⲡⲉⲧⲉⲣⲁⲁⲁ	1
ⲁⲣⲭⲓⲙⲁⲅⲉⲓⲣⲟⲥ	1
ⲡⲉⲛⲧⲏⲕⲟⲛⲧⲁⲣⲭⲟⲥ	1
ⲙⲛⲧⲟⲩⲡⲣϩⲙⲙⲉ	1
ⲛⲁⲛϣⲟⲧ	1
ⲛⲁⲱϫⲓⲛ	1
ⲛⲉⲥϣⲗϩ	1
ⲙⲛⲧⲭⲣⲓⲥⲧⲟⲥ	1
ⲛⲁⲁⲣⲏϫ	1
ⲛⲁⲃⲁⲁⲗ	1
ⲛⲁⲃⲓⲏⲗ	1
ⲛⲁⲃⲓⲏⲣ	1
ⲛⲁⲃⲟⲗⲥ	1
ⲛⲁⲅⲱⲓⲙ	1
ⲛⲁⲇⲁⲙⲁ	1
ⲛⲁⲉⲓⲁⲧ	1
ⲛⲁⲉⲣⲑⲉ	1
ⲛⲁⲗⲱϭϩ	1
ⲛⲁⲍⲏⲅⲁ	1
ⲛⲁⲓⲑⲁⲙ	1
ⲛⲁⲓⲑⲁⲛ	1
ⲛⲁⲓⲗⲱⲙ	1
ⲛⲁⲕⲟⲧⲉ	1
ⲛⲁⲗⲁⲥⲁ	1
ⲛⲁⲙⲉⲕϩ	1
ⲛⲁⲙⲁⲥⲧ	1
ⲛⲁⲙⲃⲣⲁ	1
ⲛⲁⲙⲓⲏⲗ	1
ⲛⲁⲥⲟϣⲧ	1
ⲛⲁⲛⲟⲕϫ	1
ⲛⲁⲛⲟⲩϥ	1
ⲛⲁⲛⲟⲩ…	1
ⲛⲁⲛⲩⲟϥ	1
ⲛⲁⲛⲟⲩⲓ	1
ⲛⲁⲧⲁϩⲥ	1
ⲛⲁⲧⲁϭⲥ	1
ⲛⲁⲛⲱⲑⲁ	1
ⲛⲁⲣⲟⲕϩ	1
ⲛⲁⲥⲉⲃⲓ	1
ⲛⲁⲥⲟⲧⲉ	1
ⲛⲁⲥⲣⲁⲧ	1
ⲛⲁⲧⲑⲁϥ	1
ⲛⲁⲧⲟⲙⲥ	1
ⲛⲁⲭⲓⲛⲁ	1
ⲛⲃⲗⲗⲉⲩ	1
ⲛⲅⲅⲓⲟⲛ	1
ⲥⲟϣⲃⲉϥ	1
ⲛⲉⲁⲣⲉϩ	1
ⲛⲉⲅⲓⲁⲁ	1
ⲛⲉⲓⲱϩⲓ	1
ⲛⲉⲕⲁϩⲉ	1
ⲛⲉⲍⲉⲓⲫ	1
ⲛⲉⲓⲁⲧⲁ	1
ⲛⲉⲓⲙⲁⲥ	1
ⲛⲉⲕⲗⲉϩ	1
ⲛⲉⲗⲉⲓⲙ	1
ⲛⲉⲙⲟⲟⲩ	1
ⲛⲉⲛⲛⲟⲙ	1
ⲛⲉⲟⲉⲓⲕ	1
ⲛⲉⲣⲉⲣⲉ	1
ⲛⲉⲣⲧⲟϥ	1
ⲛⲉⲣⲟⲟⲩ	1
ⲛⲉⲥⲃⲱϥ	1
ⲛⲉⲥⲅⲉⲑ	1
ⲛⲉⲥⲇⲣⲓ	1
ⲛⲉⲩⲛⲧⲁ	1
ⲛⲉⲩⲧⲁⲣ	1
ⲛⲉⲭⲣⲁⲛ	1
ⲛⲉⲭⲱⲑⲁ	1
ⲛⲑⲩⲣⲟⲛ	1
ⲛⲓⲁⲃⲓⲛ	1
ⲛⲓⲁⲍⲏⲣ	1
ⲛⲓⲁⲣⲓⲛ	1
ⲛⲓⲉⲃⲟⲩ	1
ⲛⲓⲉⲑⲉⲣ	1
ⲛⲓⲉⲫⲑⲁ	1
ⲛⲓⲗⲓⲙⲏ	1
ⲛⲓⲥⲕⲟⲥ	1
ⲛⲗⲉⲩⲉⲓ	1
ϩⲉⲑⲛⲟⲙⲙⲟ	1
ϩⲉⲑⲛⲟⲥⲉⲧ	1
ⲛⲛⲉⲇⲱⲙ	1
ⲕⲉϩⲕⲱϩⲥ	1
ⲕⲉϩⲕⲱⲛⲉ	1
ⲛⲛⲧⲱⲧⲉ	1
ⲥⲩⲅⲕⲣⲓⲙⲁ	1
ⲛⲟⲉⲙⲁⲛ	1
ⲛⲟⲍⲓⲏⲗ	1
ⲧⲏⲡⲉⲛⲧⲉ	1
ⲛⲟⲩⲱϩⲙ	1
ⲛⲟⲣⲱⲛⲏ	1
ⲛⲟⲩⲥⲁϣ	1
ⲛⲟⲩⲱⲧϩ	1
ⲥⲧⲁⲉⲓⲟⲩⲧⲁⲥⲉ	1
ⲛⲥⲁⲃⲉⲉ	1
ⲛⲥⲁⲃⲱⲛ	1
ⲛⲥⲁⲇⲟⲕ	1
ⲛⲥⲁⲣⲁⲁ	1
ⲧⲁϣⲉⲁⲁ	1
ⲧⲁϩⲧⲁϩ	1
ⲧⲁϫⲟⲟⲣ	1
ⲧⲁϭⲛⲉⲕ	1
ⲛⲧⲉⲛⲧⲙ	1
ⲛⲧⲉⲣⲣⲟ	1
ⲛⲧⲙⲁⲉⲓ	1
ⲛⲧⲛⲙⲟⲣ	1
ⲛⲧⲟⲕⲡⲉ	1
ⲕⲁⲣⲓⲑⲓⲁⲣⲓⲙ	1
ⲛⲧⲱⲧⲛⲁ	1
ⲧⲉϫⲟⲟⲣ	1
ⲭⲁⲓⲣⲟⲩⲃⲓⲛ	1
ⲡⲓⲟⲣⲁⲛⲏⲥ	1
ⲙⲁⲁⲇⲁⲩⲱ	1
ⲧⲛϭⲱⲧⲙ	1
ⲧⲟϭⲥⲟⲩ	1
ⲙⲁⲅⲱⲧⲁⲭ	1
ⲣⲁⲧϣⲏⲣⲉ	1
ⲉⲝⲟⲙⲟⲗⲟⲅⲏⲥⲓⲥ	1
ⲙⲁⲓⲛⲟⲃⲉ	1
ⲉⲡⲉⲓⲑⲩⲙⲓ	1
ⲙⲁⲕⲏⲇⲁⲛ	1
ⲙⲁⲕⲏⲗⲱⲑ	1
ⲣⲉϥϫⲓϣⲏⲙ	1
ⲙⲁⲗⲁⲅⲙⲁ	1
ⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	1
ⲕⲉⲗⲉⲛⲕⲉϩ	1
ⲙⲁⲛⲁⲉⲓⲛ	1
ⲙⲁⲛⲁⲥⲥⲉ	1
ⲙⲁⲧⲁϫⲣⲉ	1
ⲙⲁⲧⲁϫⲣⲟ	1
ⲙⲁⲛⲥⲟⲛⲉ	1
ⲙⲁⲛⲛⲕⲟⲧⲕ	1
ⲛⲉⲕⲁⲛⲁⲅⲅⲏ	1
ϩⲓⲉⲣⲁⲕⲱⲛ	1
ⲡⲉ…ⲛⲉϥ	1
ϩⲓⲉⲣⲟⲕⲟⲙ	1
ⲣⲉϥϫⲉⲛⲟϭ	1
ⲓⲥⲟⲡⲥⲟⲡ	1
ⲣⲉϥϫⲓⲕⲃⲁ	1
ⲙⲁⲛⲟⲩⲟⲩⲥ	1
ⲙⲁⲣⲅⲉⲗⲁ	1
ⲙⲁⲣⲓⲛⲟⲩ	1
ⲙⲁⲣⲙⲁⲣⲟ	1
ⲙⲁⲥⲁⲓⲁⲥ	1
ⲙⲁⲥⲉⲭⲉⲙ	1
ⲙⲁⲥⲏⲫⲁⲑ	1
ⲙⲁⲥⲏⲫⲱⲛ	1
ⲙⲁⲥⲥⲁⲣⲁ	1
ⲙⲁⲛⲥⲉⲏⲣⲡ	1
ⲙⲁⲧⲁⲛϩⲟ	1
ⲣⲙⲙⲓⲟⲟⲩⲉ	1
ⲙⲁⲧⲁⲉⲓⲉ	1
ⲙⲁⲧⲁⲙⲓⲉ	1
ⲉⲗⲓⲥⲁⲫⲁⲛ	1
ⲙⲁⲧⲥⲓⲟⲩ	1
ⲙⲁⲫⲉⲇⲁⲛ	1
ⲙⲁⲭⲁⲗⲙⲁ	1
ⲙⲁⲭⲁⲣⲓⲙ	1
ⲙⲁⲭⲁⲧⲉⲓ	1
ⲉⲗⲓⲫⲁⲗⲁⲑ	1
ⲙⲁⲭⲣⲓⲏⲗ	1
ⲙⲛⲧⲣⲉϥϣⲉⲡⲧⲱⲣⲉ	1
ϫⲛϫⲱⲛⲟⲩ	1
ϥⲛⲧⲁⲓⲟⲩ	1
ⲧⲣⲁⲙⲉϩⲉⲓⲁⲧ	1
ⲕⲁⲧⲁⲣⲁⲕⲧⲏⲥ	1
ⲟⲉⲥⲃⲉⲓ	1
ⲟⲍⲉⲓⲏⲗ	1
ⲱⲉⲓⲛⲟⲩϫ	1
ⲕⲁⲗⲱⲛⲓⲧⲏⲥ	1
ⲡⲟⲇⲟⲗⲗⲁⲙⲓⲧⲏⲥ	1
ⲟⲙⲙⲉⲓⲛ	1
ϣⲁⲣⲃⲟⲟⲛⲉ	1
ⲟⲩⲁϣⲟⲥ	1
ⲟⲩⲉϣⲱⲧ	1
ⲟⲩⲟϣϥⲥ	1
ⲟⲩⲟϣϥⲧ	1
ⲟⲩⲗϩⲱⲃ	1
ⲟⲩⲛϩⲧⲉ	1
ⲟⲩⲟϩⲙⲉ	1
ⲟⲩⲱϣⲃⲧ	1
ⲟⲟⲟⲩⲧⲛ	1
ⲉⲧⲉⲧⲛⲉⲣⲟⲭⲟⲩ	1
ⲡⲁⲣⲉⲙⲃⲟⲗⲏⲧⲏⲣⲥ	1
ϩⲉⲕⲧⲏⲩⲧⲛ	1
ⲃⲁⲓⲑⲁϩⲟⲩ	1
ⲡⲉⲭⲓⲱ(ⲛ)	1
ⲣⲙⲛⲕⲕⲏⲙⲉ	1
ⲟⲩⲁⲧⲃⲉ	1
ⲟⲩⲁⲧⲟⲥ	1
ⲙⲛⲧⲣⲉϥⲕⲧⲟ	1
ⲟⲩⲉⲙⲁϥ	1
ⲟⲩⲉⲓⲟⲗ	1
ⲟⲩⲉⲗⲉⲗ	1
ⲟⲩⲕⲱϩ†	1
ⲟⲩⲟⲧϩⲥ	1
ⲟⲩⲙⲉⲥ…	1
ⲟⲩⲛⲧⲕ…	1
ⲟⲩⲛⲧⲟⲩ	1
ⲟⲩⲟⲙⲟϥ	1
ⲟⲩⲟⲛⲉϩ	1
ⲟⲩⲟⲛⲁⲩ	1
ⲟⲩⲟⲩⲱϩ	1
ⲟⲩⲟⲣⲃⲉ	1
ⲟⲩⲟⲧⲛⲉ	1
ⲟⲩⲟⲩⲕⲉ	1
ⲟⲩⲟⲩⲛⲧ	1
ⲟⲩⲣⲏⲧⲉ	1
ⲟⲩⲣⲓⲟⲛ	1
ⲟⲩⲧⲁⲕⲟ	1
ⲟⲩⲱⲱϫⲉ	1
ⲛⲁⲥⲭⲁⲛⲁⲍⲁⲓⲟⲥ	1
ⲟⲩⲱⲅⲧⲛ	1
ⲟⲫⲓⲙⲓⲛ	1
ϩⲟⲛⲟⲕⲉⲛⲧⲁⲩ	1
ⲟⲭⲁⲧⲉⲓ	1
ⲃⲁⲓⲑⲁⲅⲗⲁ	1
ⲃⲁⲓⲑⲁⲛⲁⲙ	1
ⲃⲁⲓⲑⲁⲣⲁⲛ	1
ⲉⲧⲟⲟⲧⲏⲩⲧⲛ	1
ⲃⲁⲓⲑⲥⲟⲩⲣ	1
ⲡⲉⲭⲓⲙⲁⲣⲟ	1
ⲉⲣⲅⲟⲗⲁⲃⲓⲁ	1
ϩⲓⲉⲣⲓⲙⲟⲩⲑ	1
ⲛⲁⲃⲏⲥⲁⲗⲱⲙϣⲁ	1
ⲣⲧⲟⲗⲙⲏⲣⲟⲥ	1
ⲅⲁⲣⲓⲁⲓⲑⲁⲙ	1
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ	1
ⲡⲉⲕϣⲟⲙ	1
ⲡⲉⲙϩⲓⲧ	1
ⲡⲉⲥϣⲓⲕ	1
ⲧⲕⲁⲗⲁⲁⲧ	1
ⲕⲗⲓⲣⲟⲛⲟⲙⲓ	1
ⲡⲁⲛⲁϩⲃ	1
ⲡⲁⲓⲇⲏⲥ	1
ⲡⲁⲗⲁⲓⲁ	1
ⲡⲁⲗⲁⲟⲥ	1
ⲡⲁⲗⲙⲡⲉ	1
ⲡⲁⲙⲁⲭϩ	1
ⲡⲁⲛⲧⲏⲣ	1
ⲡⲁⲛⲧⲱⲥ	1
ⲡⲁⲧⲱϩⲃ	1
ϩⲓⲉⲣⲟⲃⲁⲁⲗ	1
ϩⲓⲉⲣⲟⲃⲟⲁⲗ	1
ϩⲓⲉⲣⲟⲃⲟⲁⲙ	1
ⲡⲁⲣⲭⲏⲥ	1
ⲡⲁⲥⲭⲱⲣ	1
ⲡⲁⲩⲗⲱⲛ	1
ⲡⲁⲩⲟⲉⲓ	1
ⲃⲁⲓⲥⲓⲙⲱⲑ	1
ⲥⲩⲛϩⲉⲑⲣⲓⲟⲛ	1
ⲡⲉⲇⲓⲟⲥ	1
ⲡⲉⲉⲓⲁⲁ	1
ⲡⲉⲕⲥⲁϣ	1
ⲡⲉⲕⲟⲉⲓ	1
ⲡⲉⲕⲧⲁⲡ	1
ⲡⲉⲕⲱⲛⲧ	1
ⲡⲉⲡⲟⲡⲥ	1
ⲡⲉⲥⲏⲱⲛ	1
ⲡⲉⲥⲡⲟϥ	1
ⲡⲉⲥⲙⲁⲛ	1
ⲡⲉⲥⲛⲟⲩ	1
ⲡⲉⲥⲥⲁⲓ	1
ⲡⲉⲧⲉⲣⲉ	1
ⲡⲉⲧⲛⲧⲁ	1
ⲡⲉⲩⲉⲓⲙ	1
ⲡⲉⲫⲉⲣⲉ	1
ⲡⲉⲫⲟⲩⲁ	1
ⲅⲁⲗⲁⲁⲇⲓⲧⲏⲥ	1
ⲛⲉϩⲥⲥⲟⲩⲟ	1
ⲧⲟⲩϫⲟⲉⲓ	1
ⲛⲉϩⲧⲱⲱⲣⲉ	1
ⲡⲏⲗⲩⲟⲛ	1
ⲃⲏⲣⲱⲑⲉⲟⲥ	1
ⲡⲓⲉⲣⲣⲟ	1
ⲡⲓⲑⲩⲙⲓ	1
ⲡⲓⲥⲣⲏⲗ	1
ⲡⲓⲥⲧⲉⲩ	1
ⲡⲓⲥⲧⲏⲥ	1
ⲡⲟⲗϭⲟⲩ	1
ⲡⲟⲩϣⲧⲏ	1
ⲡⲗⲁⲛⲟⲥ	1
ⲧⲉⲧⲛⲉⲣⲟⲭⲟⲩ	1
ⲡⲗⲁⲟⲥⲛ	1
ⲣⲉϥⲑⲣⲡⲉⲧϩⲟⲟⲩ	1
ⲧⲁⲛⲉⲫⲑⲁⲗⲉⲓ	1
ⲙⲁⲟⲗⲗⲁⲓⲥ	1
ⲣⲉϥϫⲓⲙⲁⲉⲓⲛ	1
ⲡⲙⲟⲩⲗϩ	1
ⲕⲁⲧⲁⲥⲕⲟⲡⲟⲥ	1
ⲡⲟⲓⲕⲓⲁ	1
ⲡⲟⲟⲩϩⲙ	1
ⲡⲟⲗⲩⲙⲉ	1
ⲡⲟⲛⲏⲣⲟ	1
ⲡⲟⲟⲣⲉⲥ	1
ⲡⲟⲟⲣⲟⲩ	1
ⲣⲉϥϫⲓⲟⲩⲱⲛⲉ	1
ⲡⲡⲓⲣⲟⲛ	1
ⲥⲟⲩⲛⲧⲟⲟⲩⲉ	1
ⲡⲣⲓⲱⲟⲩ	1
ⲡⲥⲥⲟⲩⲛ	1
ⲣⲙⲁⲇⲇⲁⲣⲓⲙ	1
ⲡⲧⲏⲡⲟⲥ	1
ⲥⲁⲟⲩⲗⲱⲛⲓⲧⲏⲥ	1
ϯⲕⲗⲏⲣⲟⲥ	1
ⲡⲱⲩⲥⲏⲥ	1
ⲣⲁⲧϩⲁⲓ	1
ⲭⲓϣⲕⲁⲕ	1
ϩⲉⲙⲁⲧⲁϣⲉ	1
ⲣⲁⲁⲍⲁⲣ	1
ⲣⲁⲑⲟⲧⲉ	1
ⲣⲁⲓⲃⲉⲥ	1
ⲣⲁⲛⲏⲧⲛ	1
ⲣⲁⲧⲥⲉⲓ	1
ⲣⲃⲟⲟⲛⲉ	1
ⲡⲉⲥⲧⲥⲟϭⲉⲛ	1
ⲉⲙϫⲓⲥⲁⲁⲕ	1
ⲑⲉⲙⲁⲛⲓⲧⲏⲥ	1
ⲛⲉϫⲟⲩⲱⲛⲉ	1
ⲣⲉⲙⲁⲧⲉ	1
ⲣⲉⲙⲉⲓⲏ	1
ⲣⲉⲙⲙⲱⲛ	1
ⲣⲉⲧⲧⲛϩ	1
ⲃⲁⲓⲑⲥⲁⲙⲟⲩⲥ	1
ⲣⲑⲡⲉⲧⲉ	1
ⲍⲱⲅⲣⲁⲫⲉⲓⲁ	1
ⲣⲓⲱⲅⲉⲙ	1
ⲣⲕⲟⲩⲉⲓ	1
ⲣⲙⲟⲟϣⲉ	1
ⲣⲙⲣⲁⲩⲏ	1
ⲛⲩⲕⲧⲉⲣⲓⲥ	1
ⲣⲧⲏϥϩⲉ	1
ⲃⲁⲗⲁⲅⲁⲇⲁ	1
ⲣⲟⲕⲁⲩⲱ	1
ⲣⲟⲩⲟϭⲉ	1
ⲣⲟⲥⲁⲩⲱ	1
ⲣⲟⲩⲓⲁⲥ	1
ⲣⲟⲩⲟⲓⲛ	1
ⲣⲟⲱⲃⲟⲥ	1
ⲣⲟⲱⲃⲱⲑ	1
ⲧⲣⲉϥϯϩⲉ	1
ⲉⲗⲉⲩⲑⲉⲣⲟⲥ	1
ⲛⲁⲛⲉϫⲟⲩⲱⲛⲉ	1
……ⲁϩⲱⲣ	1
ⲣⲥⲉⲩϣⲉ	1
ⲯⲁϩⲱⲱⲛ	1
ⲛⲉϭⲁⲗⲉⲉⲩ	1
ⲣⲧⲁⲕⲁⲧ	1
ⲙⲉⲥⲟⲡⲟⲇⲁⲙⲓⲁ	1
ⲣⲱⲙⲁⲃⲉ	1
ⲣⲱⲙⲉⲁⲩ	1
ⲣⲱⲙⲉⲇⲉ	1
ⲣⲱⲙⲉⲥⲁ	1
ⲟⲩⲉⲣⲏⲧⲉϩⲉⲧⲧⲡⲛⲛⲏ	1
ⲥⲁⲙϩⲏⲧ	1
ⲥⲁⲛϩⲟⲩ	1
ⲥⲁⲇⲱⲕⲉϩⲣⲁⲓ	1
ⲥⲁⲃⲁϭⲑ	1
ⲥⲁⲃⲃⲟⲗ	1
ⲥⲁⲃⲗⲙⲡ	1
ⲥⲁⲇⲓⲁⲥ	1
ⲥⲁⲇⲧⲓⲛ	1
ⲥⲁⲗⲥⲉⲗ	1
ⲥⲁⲙⲁⲏⲗ	1
ⲥⲁⲙⲉⲓⲣ	1
ⲥⲁⲙⲛⲁⲛ	1
ⲥⲁⲙⲟⲩⲏ	1
ⲥⲁⲛⲃⲟⲗ	1
ⲥⲁⲛⲉⲓⲣ	1
ⲥⲁⲛⲓⲱⲣ	1
ⲥⲁⲣⲁⲇⲁ	1
ⲥⲁⲣⲁⲑⲁ	1
ⲛⲉϭⲛⲟⲩϭⲉ	1
ⲥⲁⲱⲛⲟⲩ	1
ⲥⲃⲓⲧⲏⲥ	1
ⲧⲣⲟϣⲣⲉϣ	1
ⲥⲃⲧⲉⲟⲩ	1
ⲥⲃⲧⲱⲧⲧ	1
ⲥⲉⲇⲣⲁⲕ	1
ⲥⲉⲗⲥⲉⲗ	1
ⲥⲉⲗⲥⲱⲗ	1
ⲥⲉⲙⲟⲩⲛ	1
ⲥⲉⲛⲥⲉⲛ	1
ⲙⲉⲉⲩⲉⲙⲡ	1
ⲟⲩⲕⲁⲣⲟⲩⲭⲓⲟⲛ	1
ⲁⲃⲉⲓⲣⲱⲛ	1
ⲥⲏⲙⲉⲓⲛ	1
ⲟⲩⲉⲣⲥⲁⲃⲟⲗ	1
ⲥⲓⲕⲩⲣⲁ	1
ⲥⲓⲣⲱⲑⲁ	1
ⲙⲉⲓⲥⲁⲇⲉ	1
ⲥⲓⲫⲉⲩⲥ	1
ⲥⲟⲕϩⲱⲑ	1
ⲙⲉⲕⲧⲁⲗⲟ	1
ⲥⲕⲩⲑⲏⲥ	1
ⲁⲃⲓⲉⲍⲉⲣ	1
ⲧⲙⲙⲟⲟⲩⲧ	1
ⲧⲙⲙⲟⲩⲧⲉ	1
ⲥⲗⲥⲱⲗⲧ	1
ⲙⲉⲗⲭⲓⲥⲁ	1
ⲥⲙⲓⲗⲁⲝ	1
ⲥⲙⲣⲱϩⲉ	1
ⲥⲙⲛⲓⲁⲧ	1
ⲥⲙⲟⲟⲩⲧ	1
ⲥⲛⲧⲛⲁⲓ	1
ⲥⲛⲧⲛⲕⲁ	1
